-0.1027777778	-30201.570078
-0.1000000000	-29663.982498
-0.0972222222	-29125.829922
-0.0944444444	-28587.141501
-0.0916666667	-28047.946399
-0.0888888889	-27508.273780
-0.0861111111	-26968.152804
-0.0833333333	-26427.612615
-0.0805555556	-25886.682330
-0.0777777778	-25345.391036
-0.0750000000	-24803.767775
-0.0722222222	-24261.841540
-0.0694444444	-23719.641264
-0.0666666667	-23177.195809
-0.0638888889	-22634.533965
-0.0611111111	-22091.684431
-0.0583333333	-21548.675816
-0.0555555556	-21005.536623
-0.0527777778	-20462.295248
-0.0500000000	-19918.979965
-0.0472222222	-19375.618922
-0.0444444444	-18832.240131
-0.0416666667	-18288.871461
-0.0388888889	-17745.540631
-0.0361111111	-17202.275199
-0.0333333333	-16659.102558
-0.0305555556	-16116.049925
-0.0277777778	-15573.144336
-0.0250000000	-15030.412638
-0.0222222222	-14487.881483
-0.0194444444	-13945.577316
-0.0166666667	-13403.526374
-0.0138888889	-12861.754675
-0.0111111111	-12320.288015
-0.0083333333	-11779.151957
-0.0055555556	-11238.371826
-0.0027777778	-10697.972705
0.0000000000	-10157.979425
0.0027777778	-9618.416563
0.0055555556	-9079.308431
0.0083333333	-8540.679074
0.0111111111	-8002.552265
0.0138888889	-7464.951494
0.0166666667	-6927.899970
0.0194444444	-6391.420608
0.0222222222	-5855.536032
0.0250000000	-5320.268561
0.0277777778	-4785.640212
0.0305555556	-4251.672693
0.0333333333	-3718.387396
0.0361111111	-3185.805394
0.0388888889	-2653.947439
0.0416666667	-2122.833954
0.0444444444	-1592.485033
0.0472222222	-1062.920434
0.0500000000	-534.159579
0.0527777778	-6.221547
0.0555555556	520.874929
0.0583333333	1047.111462
0.0611111111	1572.470017
0.0638888889	2096.932911
0.0666666667	2620.482820
0.0694444444	3143.102777
0.0722222222	3664.776177
0.0750000000	4185.486777
0.0777777778	4705.218701
0.0805555556	5223.956439
0.0833333333	5741.684850
0.0861111111	6258.389165
0.0888888889	6774.054985
0.0916666667	7288.668284
0.0944444444	7802.215412
0.0972222222	8314.683093
0.1000000000	8826.058426
0.1027777778	9336.328888
0.1055555556	9845.482333
0.1083333333	10353.506992
0.1111111111	10860.391474
0.1138888889	11366.124766
0.1166666667	11870.696231
0.1194444444	12374.095612
0.1222222222	12876.313028
0.1250000000	13377.338974
0.1277777778	13877.164324
0.1305555556	14375.780324
0.1333333333	14873.178597
0.1361111111	15369.351140
0.1388888889	15864.290320
0.1416666667	16357.988878
0.1444444444	16850.439924
0.1472222222	17341.636939
0.1500000000	17831.573767
0.1527777778	18320.244623
0.1555555556	18807.644082
0.1583333333	19293.767082
0.1611111111	19778.608922
0.1638888889	20262.165259
0.1666666667	20744.432106
0.1694444444	21225.405831
0.1722222222	21705.083152
0.1750000000	22183.461139
0.1777777778	22660.537205
0.1805555556	23136.309113
0.1833333333	23610.774962
0.1861111111	24083.933197
0.1888888889	24555.782594
0.1916666667	25026.322266
0.1944444444	25495.551658
0.1972222222	25963.470541
0.2000000000	26430.079013
0.2027777778	26895.377496
0.2055555556	27359.366730
0.2083333333	27822.047772
0.2111111111	28283.421993
0.2138888889	28743.491077
0.2166666667	29202.257012
0.2194444444	29659.722093
0.2222222222	30115.888917
0.2250000000	30570.760379
0.2277777778	31024.339668
0.2305555556	31476.630268
0.2333333333	31927.635951
0.2361111111	32377.360774
0.2388888889	32825.809079
0.2416666667	33272.985488
0.2444444444	33718.894899
0.2472222222	34163.542483
0.2500000000	34606.933685
0.2527777778	35049.074216
0.2555555556	35489.970051
0.2583333333	35929.627430
0.2611111111	36368.052849
0.2638888889	36805.253063
0.2666666667	37241.235080
0.2694444444	37676.006157
0.2722222222	38109.573802
0.2750000000	38541.945766
0.2777777778	38973.130045
0.2805555556	39403.134874
0.2833333333	39831.968725
0.2861111111	40259.640308
0.2888888889	40686.158565
0.2916666667	41111.532668
0.2944444444	41535.772019
0.2972222222	41958.886247
0.3000000000	42380.885202
0.3027777778	42801.778961
0.3055555556	43221.577820
0.3083333333	43640.292293
0.3111111111	44057.933111
0.3138888889	44474.511222
0.3166666667	44890.037788
0.3194444444	45304.524181
0.3222222222	45717.981986
0.3250000000	46130.422998
0.3277777778	46541.859220
0.3305555556	46952.302862
0.3333333333	47361.766341
0.3361111111	47770.262280
0.3388888889	48177.803506
0.3416666667	48584.403050
0.3444444444	48990.074146
0.3472222222	49394.830232
0.3500000000	49798.684946
0.3527777778	50201.652131
0.3555555556	50603.745829
